Event ID,Campaign,Member #,Event Type,Timestamp,Link Clicked,Device
ee_02137,camp_011,mbr_064,opened,2026-01-28 00:00:00,,mobile
ee_02138,camp_012,mbr_064,sent,2026-01-29 00:00:00,,
ee_02139,camp_012,mbr_064,opened,2026-01-29 00:00:00,,mobile
ee_02140,camp_012,mbr_064,clicked,2026-01-29 00:00:00,https://swoopgolf.com/promo,desktop
ee_02141,camp_013,mbr_064,sent,2026-02-03 00:00:00,,
ee_02142,camp_014,mbr_064,sent,2026-02-04 00:00:00,,
ee_02143,camp_014,mbr_064,opened,2026-02-06 00:00:00,,desktop
ee_02144,camp_015,mbr_064,sent,2026-02-13 00:00:00,,
ee_02145,camp_015,mbr_064,opened,2026-02-14 00:00:00,,tablet
ee_02146,camp_016,mbr_064,sent,2026-02-09 00:00:00,,
ee_02147,camp_017,mbr_064,sent,2026-02-19 00:00:00,,
ee_02148,camp_017,mbr_064,opened,2026-02-19 00:00:00,,mobile
ee_02149,camp_018,mbr_064,sent,2026-02-19 00:00:00,,
ee_02150,camp_019,mbr_064,sent,2026-02-24 00:00:00,,
ee_02151,camp_020,mbr_064,sent,2026-02-25 00:00:00,,
ee_02152,camp_020,mbr_064,opened,2026-02-27 00:00:00,,desktop
ee_02153,camp_001,mbr_065,sent,2025-12-26 00:00:00,,
ee_02154,camp_002,mbr_065,sent,2025-12-24 00:00:00,,
ee_02155,camp_003,mbr_065,sent,2025-12-31 00:00:00,,
ee_02156,camp_003,mbr_065,opened,2025-12-31 00:00:00,,mobile
ee_02157,camp_004,mbr_065,sent,2025-12-29 00:00:00,,
ee_02158,camp_004,mbr_065,opened,2025-12-30 00:00:00,,tablet
ee_02159,camp_004,mbr_065,clicked,2025-12-30 00:00:00,https://swoopgolf.com/promo,desktop
ee_02160,camp_005,mbr_065,sent,2026-01-06 00:00:00,,
ee_02161,camp_005,mbr_065,opened,2026-01-08 00:00:00,,desktop
ee_02162,camp_006,mbr_065,sent,2026-01-08 00:00:00,,
ee_02163,camp_006,mbr_065,opened,2026-01-08 00:00:00,,mobile
ee_02164,camp_007,mbr_065,sent,2026-01-16 00:00:00,,
ee_02165,camp_008,mbr_065,sent,2026-01-14 00:00:00,,
ee_02166,camp_009,mbr_065,sent,2026-01-22 00:00:00,,
ee_02167,camp_009,mbr_065,opened,2026-01-22 00:00:00,,mobile
ee_02168,camp_009,mbr_065,clicked,2026-01-22 00:00:00,https://swoopgolf.com/promo,tablet
ee_02169,camp_010,mbr_065,sent,2026-01-19 00:00:00,,
ee_02170,camp_011,mbr_065,sent,2026-01-27 00:00:00,,
ee_02171,camp_011,mbr_065,opened,2026-01-29 00:00:00,,desktop
ee_02172,camp_012,mbr_065,sent,2026-01-28 00:00:00,,
ee_02173,camp_012,mbr_065,opened,2026-01-29 00:00:00,,tablet
ee_02174,camp_013,mbr_065,sent,2026-02-02 00:00:00,,
ee_02175,camp_014,mbr_065,sent,2026-02-02 00:00:00,,
ee_02176,camp_014,mbr_065,opened,2026-02-02 00:00:00,,mobile
ee_02177,camp_015,mbr_065,sent,2026-02-12 00:00:00,,
ee_02178,camp_015,mbr_065,opened,2026-02-12 00:00:00,,mobile
ee_02179,camp_015,mbr_065,clicked,2026-02-12 00:00:00,https://swoopgolf.com/promo,desktop
ee_02180,camp_016,mbr_065,sent,2026-02-13 00:00:00,,
ee_02181,camp_017,mbr_065,sent,2026-02-17 00:00:00,,
ee_02182,camp_017,mbr_065,opened,2026-02-19 00:00:00,,desktop
ee_02183,camp_018,mbr_065,sent,2026-02-18 00:00:00,,
ee_02184,camp_018,mbr_065,opened,2026-02-18 00:00:00,,tablet
ee_02185,camp_019,mbr_065,sent,2026-02-23 00:00:00,,
ee_02186,camp_020,mbr_065,sent,2026-02-24 00:00:00,,
ee_02187,camp_020,mbr_065,opened,2026-02-26 00:00:00,,mobile
ee_02188,camp_001,mbr_066,sent,2025-12-25 00:00:00,,
ee_02189,camp_001,mbr_066,opened,2025-12-26 00:00:00,,tablet
ee_02190,camp_001,mbr_066,clicked,2025-12-26 00:00:00,https://swoopgolf.com/promo,tablet
ee_02191,camp_002,mbr_066,sent,2025-12-22 00:00:00,,
ee_02192,camp_002,mbr_066,opened,2025-12-23 00:00:00,,tablet
ee_02193,camp_003,mbr_066,sent,2025-12-30 00:00:00,,
ee_02194,camp_003,mbr_066,opened,2026-01-01 00:00:00,,mobile
ee_02195,camp_004,mbr_066,sent,2026-01-02 00:00:00,,
ee_02196,camp_005,mbr_066,sent,2026-01-05 00:00:00,,
ee_02197,camp_006,mbr_066,sent,2026-01-07 00:00:00,,
ee_02198,camp_006,mbr_066,opened,2026-01-07 00:00:00,,mobile
ee_02199,camp_007,mbr_066,sent,2026-01-15 00:00:00,,
ee_02200,camp_007,mbr_066,opened,2026-01-15 00:00:00,,tablet
ee_02201,camp_007,mbr_066,clicked,2026-01-15 00:00:00,https://swoopgolf.com/promo,desktop
ee_02202,camp_008,mbr_066,sent,2026-01-13 00:00:00,,
ee_02203,camp_009,mbr_066,sent,2026-01-20 00:00:00,,
ee_02204,camp_009,mbr_066,opened,2026-01-22 00:00:00,,mobile
ee_02205,camp_010,mbr_066,sent,2026-01-23 00:00:00,,
ee_02206,camp_010,mbr_066,opened,2026-01-24 00:00:00,,tablet
ee_02207,camp_011,mbr_066,sent,2026-01-26 00:00:00,,
ee_02208,camp_012,mbr_066,sent,2026-01-28 00:00:00,,
ee_02209,camp_012,mbr_066,opened,2026-01-28 00:00:00,,mobile
ee_02210,camp_013,mbr_066,sent,2026-02-05 00:00:00,,
ee_02211,camp_013,mbr_066,opened,2026-02-05 00:00:00,,tablet
ee_02212,camp_013,mbr_066,clicked,2026-02-05 00:00:00,https://swoopgolf.com/promo,desktop
ee_02213,camp_014,mbr_066,sent,2026-02-03 00:00:00,,
ee_02214,camp_015,mbr_066,sent,2026-02-11 00:00:00,,
ee_02215,camp_015,mbr_066,opened,2026-02-13 00:00:00,,mobile
ee_02216,camp_016,mbr_066,sent,2026-02-13 00:00:00,,
ee_02217,camp_016,mbr_066,opened,2026-02-14 00:00:00,,tablet
ee_02218,camp_017,mbr_066,sent,2026-02-16 00:00:00,,
ee_02219,camp_018,mbr_066,sent,2026-02-19 00:00:00,,
ee_02220,camp_018,mbr_066,opened,2026-02-19 00:00:00,,mobile
ee_02221,camp_019,mbr_066,sent,2026-02-27 00:00:00,,
ee_02222,camp_020,mbr_066,sent,2026-02-24 00:00:00,,
ee_02223,camp_001,mbr_067,sent,2025-12-25 00:00:00,,
ee_02224,camp_001,mbr_067,opened,2025-12-25 00:00:00,,mobile
ee_02225,camp_002,mbr_067,sent,2025-12-26 00:00:00,,
ee_02226,camp_003,mbr_067,sent,2025-12-31 00:00:00,,
ee_02227,camp_004,mbr_067,sent,2025-12-31 00:00:00,,
ee_02228,camp_004,mbr_067,opened,2025-12-31 00:00:00,,tablet
ee_02229,camp_005,mbr_067,sent,2026-01-05 00:00:00,,
ee_02230,camp_005,mbr_067,opened,2026-01-06 00:00:00,,tablet
ee_02231,camp_005,mbr_067,clicked,2026-01-06 00:00:00,https://swoopgolf.com/promo,desktop
ee_02232,camp_006,mbr_067,sent,2026-01-06 00:00:00,,
ee_02233,camp_006,mbr_067,opened,2026-01-08 00:00:00,,desktop
ee_02234,camp_007,mbr_067,sent,2026-01-16 00:00:00,,
ee_02235,camp_007,mbr_067,opened,2026-01-16 00:00:00,,mobile
ee_02236,camp_008,mbr_067,sent,2026-01-16 00:00:00,,
ee_02237,camp_009,mbr_067,sent,2026-01-21 00:00:00,,
ee_02238,camp_010,mbr_067,sent,2026-01-22 00:00:00,,
ee_02239,camp_010,mbr_067,opened,2026-01-22 00:00:00,,mobile
ee_02240,camp_010,mbr_067,clicked,2026-01-22 00:00:00,https://swoopgolf.com/promo,tablet
ee_02241,camp_011,mbr_067,sent,2026-01-26 00:00:00,,
ee_02242,camp_012,mbr_067,sent,2026-01-27 00:00:00,,
ee_02243,camp_012,mbr_067,opened,2026-01-29 00:00:00,,desktop
ee_02244,camp_013,mbr_067,sent,2026-02-06 00:00:00,,
ee_02245,camp_013,mbr_067,opened,2026-02-07 00:00:00,,tablet
ee_02246,camp_014,mbr_067,sent,2026-02-02 00:00:00,,
ee_02247,camp_015,mbr_067,sent,2026-02-11 00:00:00,,
ee_02248,camp_015,mbr_067,opened,2026-02-11 00:00:00,,mobile
ee_02249,camp_016,mbr_067,sent,2026-02-12 00:00:00,,
ee_02250,camp_016,mbr_067,opened,2026-02-12 00:00:00,,mobile
ee_02251,camp_016,mbr_067,clicked,2026-02-12 00:00:00,https://swoopgolf.com/promo,desktop
ee_02252,camp_017,mbr_067,sent,2026-02-17 00:00:00,,
ee_02253,camp_018,mbr_067,sent,2026-02-17 00:00:00,,
ee_02254,camp_018,mbr_067,opened,2026-02-19 00:00:00,,desktop
ee_02255,camp_019,mbr_067,sent,2026-02-25 00:00:00,,
ee_02256,camp_019,mbr_067,opened,2026-02-26 00:00:00,,tablet
ee_02257,camp_020,mbr_067,sent,2026-02-23 00:00:00,,
ee_02258,camp_001,mbr_068,sent,2025-12-24 00:00:00,,
ee_02259,camp_001,mbr_068,opened,2025-12-26 00:00:00,,desktop
ee_02260,camp_002,mbr_068,sent,2025-12-22 00:00:00,,
ee_02261,camp_002,mbr_068,opened,2025-12-23 00:00:00,,tablet
ee_02262,camp_002,mbr_068,clicked,2025-12-23 00:00:00,https://swoopgolf.com/promo,tablet
ee_02263,camp_003,mbr_068,sent,2025-12-29 00:00:00,,
ee_02264,camp_003,mbr_068,opened,2025-12-31 00:00:00,,tablet
ee_02265,camp_004,mbr_068,sent,2026-01-01 00:00:00,,
ee_02266,camp_004,mbr_068,opened,2026-01-01 00:00:00,,mobile
ee_02267,camp_005,mbr_068,sent,2026-01-09 00:00:00,,
ee_02268,camp_006,mbr_068,sent,2026-01-05 00:00:00,,
ee_02269,camp_007,mbr_068,sent,2026-01-14 00:00:00,,
ee_02270,camp_007,mbr_068,opened,2026-01-14 00:00:00,,mobile
ee_02271,camp_008,mbr_068,sent,2026-01-15 00:00:00,,
ee_02272,camp_008,mbr_068,opened,2026-01-16 00:00:00,,tablet
ee_02273,camp_008,mbr_068,clicked,2026-01-16 00:00:00,https://swoopgolf.com/promo,desktop
ee_02274,camp_009,mbr_068,sent,2026-01-20 00:00:00,,
ee_02275,camp_009,mbr_068,opened,2026-01-22 00:00:00,,desktop
ee_02276,camp_010,mbr_068,sent,2026-01-20 00:00:00,,
ee_02277,camp_010,mbr_068,opened,2026-01-22 00:00:00,,mobile
ee_02278,camp_011,mbr_068,sent,2026-01-30 00:00:00,,
ee_02279,camp_012,mbr_068,sent,2026-01-26 00:00:00,,
ee_02280,camp_013,mbr_068,sent,2026-02-04 00:00:00,,
ee_02281,camp_013,mbr_068,opened,2026-02-04 00:00:00,,mobile
ee_02282,camp_013,mbr_068,clicked,2026-02-04 00:00:00,https://swoopgolf.com/promo,tablet
ee_02283,camp_014,mbr_068,sent,2026-02-05 00:00:00,,
ee_02284,camp_014,mbr_068,opened,2026-02-05 00:00:00,,tablet
ee_02285,camp_014,mbr_068,clicked,2026-02-05 00:00:00,https://swoopgolf.com/promo,desktop
ee_02286,camp_015,mbr_068,sent,2026-02-10 00:00:00,,
ee_02287,camp_015,mbr_068,opened,2026-02-12 00:00:00,,desktop
ee_02288,camp_016,mbr_068,sent,2026-02-11 00:00:00,,
ee_02289,camp_016,mbr_068,opened,2026-02-13 00:00:00,,mobile
ee_02290,camp_017,mbr_068,sent,2026-02-20 00:00:00,,
ee_02291,camp_017,mbr_068,opened,2026-02-21 00:00:00,,tablet
ee_02292,camp_018,mbr_068,sent,2026-02-16 00:00:00,,
ee_02293,camp_019,mbr_068,sent,2026-02-26 00:00:00,,
ee_02294,camp_019,mbr_068,opened,2026-02-26 00:00:00,,mobile
ee_02295,camp_020,mbr_068,sent,2026-02-27 00:00:00,,
ee_02296,camp_001,mbr_069,sent,2025-12-23 00:00:00,,
ee_02297,camp_001,mbr_069,opened,2025-12-25 00:00:00,,mobile
ee_02298,camp_002,mbr_069,sent,2025-12-25 00:00:00,,
ee_02299,camp_002,mbr_069,opened,2025-12-25 00:00:00,,mobile
ee_02300,camp_002,mbr_069,clicked,2025-12-25 00:00:00,https://swoopgolf.com/promo,desktop
ee_02301,camp_003,mbr_069,sent,2026-01-02 00:00:00,,
ee_02302,camp_004,mbr_069,sent,2025-12-31 00:00:00,,
ee_02303,camp_005,mbr_069,sent,2026-01-07 00:00:00,,
ee_02304,camp_005,mbr_069,opened,2026-01-07 00:00:00,,tablet
ee_02305,camp_005,mbr_069,clicked,2026-01-07 00:00:00,https://swoopgolf.com/promo,tablet
ee_02306,camp_006,mbr_069,sent,2026-01-05 00:00:00,,
ee_02307,camp_006,mbr_069,opened,2026-01-06 00:00:00,,tablet
ee_02308,camp_006,mbr_069,clicked,2026-01-06 00:00:00,https://swoopgolf.com/promo,mobile
ee_02309,camp_007,mbr_069,sent,2026-01-13 00:00:00,,
ee_02310,camp_007,mbr_069,opened,2026-01-15 00:00:00,,mobile
ee_02311,camp_008,mbr_069,sent,2026-01-16 00:00:00,,
ee_02312,camp_008,mbr_069,opened,2026-01-16 00:00:00,,mobile
ee_02313,camp_009,mbr_069,sent,2026-01-23 00:00:00,,
ee_02314,camp_010,mbr_069,sent,2026-01-21 00:00:00,,
ee_02315,camp_011,mbr_069,sent,2026-01-29 00:00:00,,
ee_02316,camp_011,mbr_069,opened,2026-01-29 00:00:00,,tablet
ee_02317,camp_011,mbr_069,clicked,2026-01-29 00:00:00,https://swoopgolf.com/promo,tablet
ee_02318,camp_012,mbr_069,sent,2026-01-26 00:00:00,,
ee_02319,camp_013,mbr_069,sent,2026-02-03 00:00:00,,
ee_02320,camp_013,mbr_069,opened,2026-02-05 00:00:00,,desktop
ee_02321,camp_014,mbr_069,sent,2026-02-06 00:00:00,,
ee_02322,camp_014,mbr_069,opened,2026-02-07 00:00:00,,tablet
ee_02323,camp_015,mbr_069,sent,2026-02-09 00:00:00,,
ee_02324,camp_016,mbr_069,sent,2026-02-11 00:00:00,,
ee_02325,camp_016,mbr_069,opened,2026-02-11 00:00:00,,mobile
ee_02326,camp_017,mbr_069,sent,2026-02-19 00:00:00,,
ee_02327,camp_017,mbr_069,opened,2026-02-19 00:00:00,,mobile
ee_02328,camp_017,mbr_069,clicked,2026-02-19 00:00:00,https://swoopgolf.com/promo,desktop
ee_02329,camp_018,mbr_069,sent,2026-02-17 00:00:00,,
ee_02330,camp_019,mbr_069,sent,2026-02-24 00:00:00,,
ee_02331,camp_019,mbr_069,opened,2026-02-26 00:00:00,,desktop
ee_02332,camp_020,mbr_069,sent,2026-02-27 00:00:00,,
ee_02333,camp_020,mbr_069,opened,2026-02-28 00:00:00,,tablet
ee_02334,camp_001,mbr_070,sent,2025-12-23 00:00:00,,
ee_02335,camp_002,mbr_070,sent,2025-12-24 00:00:00,,
ee_02336,camp_002,mbr_070,opened,2025-12-26 00:00:00,,desktop
ee_02337,camp_003,mbr_070,sent,2025-12-29 00:00:00,,
ee_02338,camp_003,mbr_070,opened,2025-12-30 00:00:00,,tablet
ee_02339,camp_003,mbr_070,clicked,2025-12-30 00:00:00,https://swoopgolf.com/promo,tablet
ee_02340,camp_004,mbr_070,sent,2025-12-29 00:00:00,,
ee_02341,camp_004,mbr_070,opened,2025-12-31 00:00:00,,tablet
ee_02342,camp_005,mbr_070,sent,2026-01-08 00:00:00,,
ee_02343,camp_005,mbr_070,opened,2026-01-08 00:00:00,,mobile
ee_02344,camp_006,mbr_070,sent,2026-01-09 00:00:00,,
ee_02345,camp_007,mbr_070,sent,2026-01-13 00:00:00,,
ee_02346,camp_008,mbr_070,sent,2026-01-14 00:00:00,,
ee_02347,camp_008,mbr_070,opened,2026-01-14 00:00:00,,mobile
ee_02348,camp_009,mbr_070,sent,2026-01-19 00:00:00,,
ee_02349,camp_009,mbr_070,opened,2026-01-20 00:00:00,,tablet
ee_02350,camp_009,mbr_070,clicked,2026-01-20 00:00:00,https://swoopgolf.com/promo,desktop
ee_02351,camp_010,mbr_070,sent,2026-01-20 00:00:00,,
ee_02352,camp_010,mbr_070,opened,2026-01-22 00:00:00,,desktop
ee_02353,camp_011,mbr_070,sent,2026-01-29 00:00:00,,
ee_02354,camp_011,mbr_070,opened,2026-01-29 00:00:00,,mobile
ee_02355,camp_012,mbr_070,sent,2026-01-30 00:00:00,,
ee_02356,camp_013,mbr_070,sent,2026-02-04 00:00:00,,
ee_02357,camp_014,mbr_070,sent,2026-02-04 00:00:00,,
ee_02358,camp_014,mbr_070,opened,2026-02-04 00:00:00,,mobile
ee_02359,camp_014,mbr_070,clicked,2026-02-04 00:00:00,https://swoopgolf.com/promo,tablet
ee_02360,camp_015,mbr_070,sent,2026-02-12 00:00:00,,
ee_02361,camp_015,mbr_070,opened,2026-02-13 00:00:00,,tablet
ee_02362,camp_015,mbr_070,clicked,2026-02-13 00:00:00,https://swoopgolf.com/promo,desktop
ee_02363,camp_016,mbr_070,sent,2026-02-10 00:00:00,,
ee_02364,camp_016,mbr_070,opened,2026-02-12 00:00:00,,desktop
ee_02365,camp_017,mbr_070,sent,2026-02-18 00:00:00,,
ee_02366,camp_017,mbr_070,opened,2026-02-18 00:00:00,,mobile
ee_02367,camp_018,mbr_070,sent,2026-02-20 00:00:00,,
ee_02368,camp_019,mbr_070,sent,2026-02-23 00:00:00,,
ee_02369,camp_020,mbr_070,sent,2026-02-26 00:00:00,,
ee_02370,camp_020,mbr_070,opened,2026-02-26 00:00:00,,mobile
ee_02371,camp_020,mbr_070,clicked,2026-02-26 00:00:00,https://swoopgolf.com/promo,tablet
ee_02372,camp_001,mbr_071,sent,2025-12-22 00:00:00,,
ee_02373,camp_002,mbr_071,sent,2025-12-23 00:00:00,,
ee_02374,camp_002,mbr_071,opened,2025-12-23 00:00:00,,mobile
ee_02375,camp_003,mbr_071,sent,2026-01-01 00:00:00,,
ee_02376,camp_003,mbr_071,opened,2026-01-01 00:00:00,,mobile
ee_02377,camp_003,mbr_071,clicked,2026-01-01 00:00:00,https://swoopgolf.com/promo,desktop
ee_02378,camp_004,mbr_071,sent,2026-01-02 00:00:00,,
ee_02379,camp_005,mbr_071,sent,2026-01-07 00:00:00,,
ee_02380,camp_005,mbr_071,opened,2026-01-09 00:00:00,,desktop
ee_02381,camp_006,mbr_071,sent,2026-01-08 00:00:00,,
ee_02382,camp_006,mbr_071,opened,2026-01-08 00:00:00,,tablet
ee_02383,camp_006,mbr_071,clicked,2026-01-08 00:00:00,https://swoopgolf.com/promo,tablet
ee_02384,camp_007,mbr_071,sent,2026-01-12 00:00:00,,
ee_02385,camp_008,mbr_071,sent,2026-01-13 00:00:00,,
ee_02386,camp_008,mbr_071,opened,2026-01-15 00:00:00,,mobile
ee_02387,camp_009,mbr_071,sent,2026-01-23 00:00:00,,
ee_02388,camp_010,mbr_071,sent,2026-01-23 00:00:00,,
ee_02389,camp_011,mbr_071,sent,2026-01-28 00:00:00,,
ee_02390,camp_012,mbr_071,sent,2026-01-29 00:00:00,,
ee_02391,camp_012,mbr_071,opened,2026-01-29 00:00:00,,tablet
ee_02392,camp_012,mbr_071,clicked,2026-01-29 00:00:00,https://swoopgolf.com/promo,desktop
ee_02393,camp_013,mbr_071,sent,2026-02-02 00:00:00,,
ee_02394,camp_014,mbr_071,sent,2026-02-03 00:00:00,,
ee_02395,camp_014,mbr_071,opened,2026-02-05 00:00:00,,mobile
ee_02396,camp_015,mbr_071,sent,2026-02-13 00:00:00,,
ee_02397,camp_015,mbr_071,opened,2026-02-14 00:00:00,,tablet
ee_02398,camp_016,mbr_071,sent,2026-02-09 00:00:00,,
ee_02399,camp_017,mbr_071,sent,2026-02-18 00:00:00,,
ee_02400,camp_017,mbr_071,opened,2026-02-18 00:00:00,,mobile
ee_02401,camp_018,mbr_071,sent,2026-02-19 00:00:00,,
ee_02402,camp_018,mbr_071,opened,2026-02-19 00:00:00,,tablet
ee_02403,camp_018,mbr_071,clicked,2026-02-19 00:00:00,https://swoopgolf.com/promo,desktop
ee_02404,camp_019,mbr_071,sent,2026-02-24 00:00:00,,
ee_02405,camp_020,mbr_071,sent,2026-02-24 00:00:00,,
ee_02406,camp_020,mbr_071,opened,2026-02-26 00:00:00,,mobile
ee_02407,camp_001,mbr_072,sent,2025-12-26 00:00:00,,
ee_02408,camp_002,mbr_072,sent,2025-12-23 00:00:00,,
ee_02409,camp_003,mbr_072,sent,2025-12-31 00:00:00,,
ee_02410,camp_003,mbr_072,opened,2026-01-02 00:00:00,,tablet
ee_02411,camp_004,mbr_072,sent,2025-12-29 00:00:00,,
ee_02412,camp_004,mbr_072,opened,2025-12-30 00:00:00,,tablet
ee_02413,camp_004,mbr_072,clicked,2025-12-30 00:00:00,https://swoopgolf.com/promo,mobile
ee_02414,camp_005,mbr_072,sent,2026-01-05 00:00:00,,
ee_02415,camp_005,mbr_072,opened,2026-01-07 00:00:00,,mobile
ee_02416,camp_006,mbr_072,sent,2026-01-08 00:00:00,,
ee_02417,camp_006,mbr_072,opened,2026-01-08 00:00:00,,mobile
ee_02418,camp_007,mbr_072,sent,2026-01-16 00:00:00,,
ee_02419,camp_008,mbr_072,sent,2026-01-13 00:00:00,,
ee_02420,camp_009,mbr_072,sent,2026-01-21 00:00:00,,
ee_02421,camp_009,mbr_072,opened,2026-01-21 00:00:00,,mobile
ee_02422,camp_010,mbr_072,sent,2026-01-19 00:00:00,,
ee_02423,camp_010,mbr_072,opened,2026-01-20 00:00:00,,tablet
ee_02424,camp_010,mbr_072,clicked,2026-01-20 00:00:00,https://swoopgolf.com/promo,desktop
ee_02425,camp_011,mbr_072,sent,2026-01-27 00:00:00,,
ee_02426,camp_011,mbr_072,opened,2026-01-29 00:00:00,,desktop
ee_02427,camp_012,mbr_072,sent,2026-01-29 00:00:00,,
ee_02428,camp_012,mbr_072,opened,2026-01-29 00:00:00,,mobile
ee_02429,camp_013,mbr_072,sent,2026-02-06 00:00:00,,
ee_02430,camp_014,mbr_072,sent,2026-02-04 00:00:00,,
ee_02431,camp_015,mbr_072,sent,2026-02-12 00:00:00,,
ee_02432,camp_015,mbr_072,opened,2026-02-12 00:00:00,,mobile
ee_02433,camp_015,mbr_072,clicked,2026-02-12 00:00:00,https://swoopgolf.com/promo,tablet
ee_02434,camp_016,mbr_072,sent,2026-02-09 00:00:00,,
ee_02435,camp_016,mbr_072,opened,2026-02-10 00:00:00,,tablet
ee_02436,camp_016,mbr_072,clicked,2026-02-10 00:00:00,https://swoopgolf.com/promo,desktop
ee_02437,camp_017,mbr_072,sent,2026-02-17 00:00:00,,
ee_02438,camp_017,mbr_072,opened,2026-02-19 00:00:00,,desktop
ee_02439,camp_018,mbr_072,sent,2026-02-20 00:00:00,,
ee_02440,camp_018,mbr_072,opened,2026-02-20 00:00:00,,mobile
ee_02441,camp_019,mbr_072,sent,2026-02-27 00:00:00,,
ee_02442,camp_020,mbr_072,sent,2026-02-25 00:00:00,,
ee_02443,camp_001,mbr_073,sent,2025-12-26 00:00:00,,
ee_02444,camp_001,mbr_073,opened,2025-12-27 00:00:00,,tablet
ee_02445,camp_002,mbr_073,sent,2025-12-22 00:00:00,,
ee_02446,camp_003,mbr_073,sent,2026-01-01 00:00:00,,
ee_02447,camp_003,mbr_073,opened,2026-01-01 00:00:00,,mobile
ee_02448,camp_004,mbr_073,sent,2026-01-01 00:00:00,,
ee_02449,camp_004,mbr_073,opened,2026-01-01 00:00:00,,mobile
ee_02450,camp_004,mbr_073,clicked,2026-01-01 00:00:00,https://swoopgolf.com/promo,desktop
ee_02451,camp_005,mbr_073,sent,2026-01-06 00:00:00,,
ee_02452,camp_006,mbr_073,sent,2026-01-07 00:00:00,,
ee_02453,camp_006,mbr_073,opened,2026-01-09 00:00:00,,desktop
ee_02454,camp_007,mbr_073,sent,2026-01-16 00:00:00,,
ee_02455,camp_007,mbr_073,opened,2026-01-17 00:00:00,,tablet
ee_02456,camp_007,mbr_073,clicked,2026-01-17 00:00:00,https://swoopgolf.com/promo,tablet
ee_02457,camp_008,mbr_073,sent,2026-01-12 00:00:00,,
ee_02458,camp_009,mbr_073,sent,2026-01-20 00:00:00,,
ee_02459,camp_009,mbr_073,opened,2026-01-20 00:00:00,,mobile
ee_02460,camp_010,mbr_073,sent,2026-01-23 00:00:00,,
ee_02461,camp_011,mbr_073,sent,2026-01-30 00:00:00,,
ee_02462,camp_012,mbr_073,sent,2026-01-28 00:00:00,,
ee_02463,camp_012,mbr_073,opened,2026-01-30 00:00:00,,desktop
ee_02464,camp_013,mbr_073,sent,2026-02-05 00:00:00,,
ee_02465,camp_013,mbr_073,opened,2026-02-05 00:00:00,,tablet
ee_02466,camp_013,mbr_073,clicked,2026-02-05 00:00:00,https://swoopgolf.com/promo,desktop
ee_02467,camp_014,mbr_073,sent,2026-02-02 00:00:00,,
ee_02468,camp_014,mbr_073,opened,2026-02-04 00:00:00,,desktop
ee_02469,camp_015,mbr_073,sent,2026-02-10 00:00:00,,
ee_02470,camp_015,mbr_073,opened,2026-02-12 00:00:00,,mobile
ee_02471,camp_016,mbr_073,sent,2026-02-13 00:00:00,,
ee_02472,camp_017,mbr_073,sent,2026-02-16 00:00:00,,
ee_02473,camp_018,mbr_073,sent,2026-02-18 00:00:00,,
ee_02474,camp_018,mbr_073,opened,2026-02-18 00:00:00,,mobile
ee_02475,camp_019,mbr_073,sent,2026-02-26 00:00:00,,
ee_02476,camp_019,mbr_073,opened,2026-02-26 00:00:00,,tablet
ee_02477,camp_019,mbr_073,clicked,2026-02-26 00:00:00,https://swoopgolf.com/promo,desktop
ee_02478,camp_020,mbr_073,sent,2026-02-24 00:00:00,,
ee_02479,camp_001,mbr_074,sent,2025-12-25 00:00:00,,
ee_02480,camp_001,mbr_074,opened,2025-12-25 00:00:00,,mobile
ee_02481,camp_001,mbr_074,clicked,2025-12-25 00:00:00,https://swoopgolf.com/promo,desktop
ee_02482,camp_002,mbr_074,sent,2025-12-26 00:00:00,,
ee_02483,camp_003,mbr_074,sent,2025-12-30 00:00:00,,
ee_02484,camp_003,mbr_074,opened,2026-01-01 00:00:00,,desktop
ee_02485,camp_004,mbr_074,sent,2025-12-31 00:00:00,,
ee_02486,camp_004,mbr_074,opened,2026-01-02 00:00:00,,tablet
ee_02487,camp_005,mbr_074,sent,2026-01-05 00:00:00,,
ee_02488,camp_005,mbr_074,opened,2026-01-06 00:00:00,,tablet
ee_02489,camp_006,mbr_074,sent,2026-01-05 00:00:00,,
ee_02490,camp_006,mbr_074,opened,2026-01-07 00:00:00,,mobile
ee_02491,camp_007,mbr_074,sent,2026-01-15 00:00:00,,
ee_02492,camp_007,mbr_074,opened,2026-01-15 00:00:00,,mobile
ee_02493,camp_007,mbr_074,clicked,2026-01-15 00:00:00,https://swoopgolf.com/promo,desktop
ee_02494,camp_008,mbr_074,sent,2026-01-16 00:00:00,,
ee_02495,camp_009,mbr_074,sent,2026-01-20 00:00:00,,
ee_02496,camp_010,mbr_074,sent,2026-01-21 00:00:00,,
ee_02497,camp_010,mbr_074,opened,2026-01-21 00:00:00,,tablet
ee_02498,camp_011,mbr_074,sent,2026-01-26 00:00:00,,
ee_02499,camp_011,mbr_074,opened,2026-01-27 00:00:00,,tablet
ee_02500,camp_011,mbr_074,clicked,2026-01-27 00:00:00,https://swoopgolf.com/promo,mobile
ee_02501,camp_012,mbr_074,sent,2026-01-27 00:00:00,,
ee_02502,camp_012,mbr_074,opened,2026-01-29 00:00:00,,mobile
ee_02503,camp_013,mbr_074,sent,2026-02-05 00:00:00,,
ee_02504,camp_013,mbr_074,opened,2026-02-05 00:00:00,,mobile
ee_02505,camp_014,mbr_074,sent,2026-02-06 00:00:00,,
